Date,Open,High,Low,Close,Adj Close,Volume
2016-10-18,30163.738281,30211.166016,29215.193359,29499.755859,29199.253906,532437
2016-10-19,29547.183594,29926.601563,29357.474609,29642.037109,29340.085938,322616
2016-10-20,30068.882813,30590.583984,29689.464844,29689.464844,29387.031250,483099
2016-10-21,29499.755859,30306.019531,29499.755859,29879.173828,29574.806641,248658
2016-10-24,30353.447266,30590.583984,30163.738281,30495.728516,30185.082031,211904
2016-10-25,30353.447266,30543.156250,29974.029297,30068.882813,29762.582031,425043
2016-10-26,30590.583984,30590.583984,28930.628906,29357.474609,29058.421875,536949
2016-10-27,29357.474609,30732.865234,29357.474609,30163.738281,29856.472656,399354
2016-10-28,30116.310547,30448.300781,29404.902344,30306.019531,29997.304688,243442
2016-10-31,30068.882813,30400.875000,29879.173828,30353.447266,30044.248047,194129
2016-11-01,30638.009766,30732.865234,30068.882813,30258.591797,29950.359375,218872
2016-11-02,30400.875000,30638.009766,29547.183594,29642.037109,29340.085938,222839
2016-11-03,29594.611328,30068.882813,29499.755859,29784.320313,29480.919922,207686
2016-11-04,29784.320313,29926.601563,29499.755859,29689.464844,29387.031250,87265
2016-11-07,30021.457031,30211.166016,29310.046875,29642.037109,29340.085938,167548
2016-11-08,30353.447266,30353.447266,29452.328125,30163.738281,29856.472656,251802
2016-11-09,30353.447266,30448.300781,28456.357422,29215.193359,28917.589844,495509
2016-11-10,29879.173828,29879.173828,29120.337891,29120.337891,28823.701172,283961
2016-11-11,28978.056641,29120.337891,27365.529297,27460.384766,27180.658203,890861
2016-11-14,27270.675781,28076.937500,27128.392578,27982.083984,27697.042969,315865
2016-11-15,28314.074219,28788.347656,28219.220703,28551.210938,28260.371094,413190
2016-11-16,28598.638672,28740.919922,28314.074219,28598.638672,28307.316406,258929
2016-11-17,28456.357422,28788.347656,28219.220703,28598.638672,28307.316406,165340
2016-11-18,28456.357422,28930.628906,27887.228516,28930.628906,28635.925781,406040
2016-11-21,28883.201172,29072.910156,28646.066406,28930.628906,28635.925781,255811
2016-11-22,28740.919922,28930.628906,28551.210938,28930.628906,28635.925781,173420
2016-11-23,29025.484375,30163.738281,28930.628906,29642.037109,29340.085938,496345
2016-11-24,29736.892578,29784.320313,29025.484375,29262.619141,28964.533203,263184
2016-11-25,29120.337891,29499.755859,28788.347656,29262.619141,28964.533203,162422
2016-11-28,28978.056641,29310.046875,28503.783203,29072.910156,28776.757813,251779
2016-11-29,29167.765625,29499.755859,29025.484375,29120.337891,28823.701172,258750
2016-11-30,29215.193359,30116.310547,29215.193359,29642.037109,29340.085938,514433
2016-12-01,28788.347656,29310.046875,28646.066406,28740.919922,28448.146484,499356
2016-12-02,28693.492188,29072.910156,28266.646484,28835.775391,28542.037109,245328
2016-12-05,28835.775391,28930.628906,28456.357422,28456.357422,28166.484375,200995
2016-12-06,28551.210938,28693.492188,28029.511719,28456.357422,28166.484375,306637
2016-12-07,28551.210938,28551.210938,27365.529297,27555.238281,27274.544922,418938
2016-12-08,27697.519531,27792.375000,27128.392578,27792.375000,27509.265625,514298
2016-12-09,27555.238281,28029.511719,27365.529297,27982.083984,27697.042969,273019
2016-12-12,28076.937500,28124.365234,27412.957031,27555.238281,27274.544922,330182
2016-12-13,27697.519531,28076.937500,27270.675781,27982.083984,27697.042969,599789
2016-12-14,27934.656250,28551.210938,27839.802734,28361.501953,28072.593750,408888
2016-12-15,28314.074219,28503.783203,28124.365234,28314.074219,28025.650391,194856
2016-12-16,28124.365234,28314.074219,27602.666016,27982.083984,27697.042969,272225
2016-12-19,27792.375000,27839.802734,27365.529297,27412.957031,27133.712891,263838
2016-12-20,27555.238281,27697.519531,27365.529297,27602.666016,27321.490234,175408
2016-12-21,27460.384766,27650.093750,27270.675781,27270.675781,26992.878906,195619
2016-12-22,27223.248047,27555.238281,27175.820313,27555.238281,27274.544922,267446
2016-12-23,27270.675781,27460.384766,27223.248047,27270.675781,26992.878906,207746
2016-12-26,27080.966797,27412.957031,27080.966797,27318.101563,27039.824219,253227
2016-12-27,27223.248047,27555.238281,27175.820313,27223.248047,26945.935547,125306
2016-12-28,27128.392578,27223.248047,26748.974609,26938.683594,26664.269531,210266
2016-12-29,26606.693359,26843.830078,25847.857422,25942.710938,25678.443359,582703
2017-01-02,25942.710938,26084.994141,25278.730469,25373.583984,25115.113281,403465
2017-01-03,25421.011719,25705.576172,25326.158203,25705.576172,25443.722656,445539
2017-01-04,25705.576172,25705.576172,25231.302734,25658.148438,25396.779297,469144
2017-01-05,25610.720703,26084.994141,25610.720703,25990.138672,25725.388672,678933
2017-01-06,24757.029297,25658.148438,24614.748047,25421.011719,25162.058594,2509318
2017-01-09,25278.730469,25326.158203,24519.894531,24709.603516,24457.896484,789756
2017-01-10,24851.884766,24994.166016,24519.894531,24709.603516,24457.896484,400632
2017-01-11,24804.457031,24994.166016,24614.748047,24994.166016,24739.560547,412053
2017-01-12,24994.166016,25847.857422,24899.312500,25800.429688,25537.611328,683506
2017-01-13,25515.867188,25753.001953,25278.730469,25705.576172,25443.722656,390738
2017-01-16,25847.857422,25990.138672,25468.439453,25753.001953,25490.667969,323263
2017-01-17,25753.001953,25800.429688,25515.867188,25563.292969,25302.888672,244712
2017-01-18,25705.576172,26132.419922,25705.576172,25990.138672,25725.388672,339902
2017-01-19,25847.857422,26654.121094,25847.857422,26464.412109,26194.830078,656096
2017-01-20,26559.265625,26606.693359,26132.419922,26559.265625,26288.716797,420546
2017-01-23,26179.847656,26938.683594,26179.847656,26938.683594,26664.269531,593830
2017-01-24,26700.000000,27000.000000,26350.000000,26450.000000,26180.564453,432065
2017-01-25,26450.000000,26600.000000,25800.000000,25900.000000,25636.166016,285310
2017-01-26,25950.000000,26550.000000,25350.000000,26450.000000,26180.564453,419953
2017-01-31,26400.000000,26600.000000,26000.000000,26350.000000,26081.583984,262626
2017-02-01,26500.000000,27000.000000,26350.000000,27000.000000,26724.960938,363021
2017-02-02,27050.000000,27450.000000,26750.000000,27150.000000,26873.433594,299115
2017-02-03,27300.000000,27350.000000,26350.000000,26850.000000,26576.490234,360592
2017-02-06,26700.000000,26900.000000,26400.000000,26450.000000,26180.564453,194877
2017-02-07,26450.000000,26950.000000,26400.000000,26900.000000,26625.982422,197581
2017-02-08,26750.000000,26750.000000,26450.000000,26600.000000,26329.035156,242499
2017-02-09,26500.000000,26950.000000,26500.000000,26800.000000,26527.000000,240182
2017-02-10,27150.000000,27500.000000,26850.000000,27500.000000,27219.869141,405822
2017-02-13,27500.000000,27650.000000,27050.000000,27450.000000,27170.378906,248072
2017-02-14,27350.000000,27850.000000,27300.000000,27800.000000,27516.812500,297848
2017-02-15,27900.000000,28050.000000,27250.000000,27300.000000,27021.906250,351461
2017-02-16,27250.000000,27300.000000,26400.000000,26550.000000,26279.546875,597523
2017-02-17,26450.000000,26500.000000,25950.000000,26400.000000,26131.074219,611549
2017-02-20,26350.000000,26800.000000,26200.000000,26750.000000,26477.507813,615934
2017-02-21,26750.000000,27950.000000,26600.000000,27850.000000,27566.302734,1443824
2017-02-22,27850.000000,28850.000000,27800.000000,28400.000000,28110.701172,1556792
2017-02-23,28600.000000,29250.000000,28150.000000,29100.000000,28803.570313,920414
2017-02-24,29000.000000,29200.000000,28150.000000,28800.000000,28506.625000,616767
2017-02-27,28800.000000,29100.000000,28200.000000,28450.000000,28160.191406,299510
2017-02-28,28300.000000,29000.000000,27950.000000,28900.000000,28605.607422,571059
2017-03-02,29100.000000,29100.000000,28150.000000,28300.000000,28011.720703,532829
2017-03-03,27850.000000,27900.000000,26600.000000,26950.000000,26675.470703,963489
2017-03-06,26550.000000,27150.000000,26200.000000,26900.000000,26625.982422,713765
2017-03-07,26900.000000,27250.000000,26700.000000,27100.000000,26823.943359,376243
2017-03-08,26950.000000,26950.000000,26350.000000,26800.000000,26527.000000,671408
2017-03-09,26750.000000,28250.000000,26700.000000,28150.000000,27863.248047,1168555
2017-03-10,28150.000000,28600.000000,27600.000000,27800.000000,27516.812500,587569
2017-03-13,27850.000000,28250.000000,27650.000000,28050.000000,27764.265625,306265
2017-03-14,28100.000000,29550.000000,28050.000000,29150.000000,28853.060547,767683
2017-03-15,29050.000000,29350.000000,28400.000000,29200.000000,28902.550781,512674
2017-03-16,29450.000000,30200.000000,29400.000000,29450.000000,29150.005859,710095
2017-03-17,29450.000000,29750.000000,28850.000000,29750.000000,29446.949219,492082
2017-03-20,29750.000000,29950.000000,29100.000000,29650.000000,29347.966797,320070
2017-03-21,29700.000000,31000.000000,29650.000000,30900.000000,30585.234375,1028182
2017-03-22,30600.000000,31000.000000,30050.000000,30100.000000,29793.384766,533265
2017-03-23,30450.000000,31250.000000,30350.000000,30700.000000,30387.271484,765859
2017-03-24,30200.000000,31250.000000,30200.000000,30950.000000,30634.726563,1034563
2017-03-27,30750.000000,31550.000000,30450.000000,31500.000000,31179.123047,707225
2017-03-28,31100.000000,31650.000000,31100.000000,31550.000000,31228.613281,1001175
2017-03-29,31500.000000,32400.000000,31300.000000,31750.000000,31426.574219,943568
2017-03-30,31700.000000,31750.000000,30650.000000,30800.000000,30486.253906,776289
2017-03-31,30900.000000,31700.000000,30750.000000,31550.000000,31228.613281,625966
2017-04-03,31700.000000,31700.000000,30750.000000,31100.000000,30783.197266,630671
2017-04-04,31000.000000,31350.000000,31000.000000,31100.000000,30783.197266,432838
2017-04-05,31100.000000,31250.000000,30600.000000,30950.000000,30634.726563,436059
2017-04-06,30900.000000,30900.000000,30300.000000,30550.000000,30238.800781,425638
2017-04-07,30750.000000,31200.000000,30300.000000,30500.000000,30189.308594,690220
2017-04-10,30500.000000,30600.000000,29400.000000,29850.000000,29545.931641,763370
2017-04-11,29700.000000,30650.000000,29700.000000,30600.000000,30288.291016,522979
2017-04-12,30800.000000,30850.000000,30150.000000,30150.000000,29842.875000,516441
2017-04-13,30450.000000,30750.000000,30300.000000,30700.000000,30387.271484,393846
2017-04-14,30300.000000,30600.000000,29750.000000,30000.000000,29694.402344,409281
2017-04-17,30000.000000,30650.000000,30000.000000,30350.000000,30040.835938,395225
2017-04-18,30600.000000,30650.000000,29500.000000,30050.000000,29743.892578,798592
2017-04-19,29950.000000,30150.000000,29500.000000,29650.000000,29347.966797,510776
2017-04-20,29500.000000,30100.000000,29500.000000,30000.000000,29694.402344,345440
2017-04-21,30150.000000,30800.000000,29900.000000,30750.000000,30436.761719,635051
2017-04-24,30800.000000,31000.000000,30550.000000,30850.000000,30535.744141,509239
2017-04-25,30950.000000,31050.000000,30450.000000,31000.000000,30684.214844,440791
2017-04-26,31150.000000,31200.000000,30700.000000,30950.000000,30634.726563,429616
2017-04-27,31100.000000,31350.000000,30800.000000,31300.000000,30981.160156,543329
2017-04-28,31050.000000,31200.000000,30500.000000,30650.000000,30337.781250,477321
2017-05-02,30700.000000,31050.000000,30550.000000,30850.000000,30535.744141,308134
2017-05-04,31050.000000,32950.000000,31050.000000,32800.000000,32465.880859,1689919
2017-05-08,33000.000000,33000.000000,32150.000000,32550.000000,32218.425781,769791
2017-05-10,32300.000000,32750.000000,31800.000000,31900.000000,31575.048828,897160
2017-05-11,32200.000000,32450.000000,31250.000000,31600.000000,31278.103516,1013519
2017-05-12,31950.000000,32600.000000,31750.000000,32250.000000,31921.482422,788731
2017-05-15,32150.000000,32700.000000,32000.000000,32200.000000,31871.992188,490314
2017-05-16,32150.000000,32500.000000,31650.000000,32250.000000,31921.482422,569346
2017-05-17,32550.000000,32800.000000,32200.000000,32750.000000,32416.390625,621720
2017-05-18,32200.000000,33150.000000,32150.000000,32700.000000,32366.898438,734094
2017-05-19,33050.000000,33650.000000,32850.000000,33300.000000,32960.789063,855733
2017-05-22,33300.000000,33400.000000,32700.000000,32950.000000,32614.353516,595861
2017-05-23,33200.000000,33500.000000,32850.000000,33350.000000,33010.277344,469839
2017-05-24,33500.000000,34750.000000,33400.000000,34450.000000,34099.070313,1038894
2017-05-25,34800.000000,35400.000000,34300.000000,35250.000000,34890.921875,804529
2017-05-26,35700.000000,36250.000000,35200.000000,35500.000000,35138.378906,1025325
2017-05-29,35500.000000,35500.000000,34700.000000,35050.000000,34692.960938,765498
2017-05-30,35100.000000,35550.000000,35000.000000,35250.000000,34890.921875,400282
2017-05-31,35350.000000,35700.000000,34900.000000,35500.000000,35138.378906,604928
2017-06-01,35650.000000,35650.000000,34550.000000,35100.000000,34742.449219,587706
2017-06-02,35350.000000,36350.000000,35200.000000,36350.000000,35979.718750,923363
2017-06-05,36550.000000,36850.000000,35950.000000,36100.000000,35732.265625,513173
2017-06-07,36000.000000,37500.000000,36000.000000,37400.000000,37019.023438,1025720
2017-06-08,38000.000000,38000.000000,36950.000000,37500.000000,37118.003906,943968
2017-06-09,37550.000000,38500.000000,37550.000000,37950.000000,37563.421875,630793
2017-06-12,37900.000000,37900.000000,37000.000000,37200.000000,36821.058594,532959
2017-06-13,37000.000000,37900.000000,36950.000000,37300.000000,36920.039063,661554
2017-06-14,37500.000000,37700.000000,36950.000000,37700.000000,37315.968750,745297
2017-06-15,37850.000000,37900.000000,37100.000000,37200.000000,36821.058594,399967
2017-06-16,37200.000000,37250.000000,36550.000000,36850.000000,36474.625000,512828
2017-06-19,36800.000000,38750.000000,36750.000000,38750.000000,38355.269531,1032867
2017-06-20,39200.000000,39250.000000,37750.000000,37950.000000,37563.421875,771189
2017-06-21,38300.000000,38450.000000,37500.000000,38000.000000,37612.910156,731786
2017-06-22,38300.000000,38950.000000,37900.000000,38500.000000,38107.816406,742648
2017-06-23,38600.000000,39200.000000,38350.000000,38500.000000,38107.816406,459292
2017-06-26,39150.000000,39150.000000,37650.000000,37900.000000,37513.925781,531947
2017-06-27,37700.000000,38450.000000,37700.000000,38250.000000,37860.363281,375782
2017-06-28,38150.000000,38400.000000,37750.000000,38000.000000,37612.910156,384878
2017-06-29,38050.000000,38800.000000,38050.000000,38700.000000,38305.777344,511785
2017-06-30,38650.000000,38900.000000,38300.000000,38700.000000,38305.777344,413112
2017-07-03,38750.000000,39050.000000,37100.000000,37500.000000,37118.003906,791253
2017-07-04,37550.000000,37650.000000,35900.000000,36150.000000,35781.753906,1522573
2017-07-05,36150.000000,36800.000000,35750.000000,36800.000000,36425.132813,827345
2017-07-06,37300.000000,37300.000000,36500.000000,36700.000000,36326.152344,623275
2017-07-07,36150.000000,36850.000000,35250.000000,35900.000000,35534.300781,1074694
2017-07-10,36150.000000,36900.000000,36050.000000,36600.000000,36227.171875,503379
2017-07-11,36500.000000,37000.000000,36050.000000,36950.000000,36573.605469,495604
2017-07-12,37000.000000,37100.000000,36100.000000,36300.000000,35930.226563,402467
2017-07-13,36450.000000,36850.000000,36200.000000,36450.000000,36078.699219,443394
2017-07-14,36450.000000,36500.000000,35050.000000,35450.000000,35088.886719,675640
2017-07-17,35450.000000,36650.000000,35400.000000,36500.000000,36128.187500,458400
2017-07-18,36700.000000,37100.000000,36650.000000,36800.000000,36425.132813,316032
2017-07-19,37000.000000,37500.000000,36800.000000,37400.000000,37019.023438,369961
2017-07-20,37500.000000,37700.000000,37100.000000,37350.000000,36969.531250,570864
2017-07-21,37300.000000,37450.000000,36600.000000,37000.000000,36623.097656,370531
2017-07-24,37000.000000,37350.000000,36850.000000,37300.000000,36920.039063,299501
2017-07-25,37350.000000,37400.000000,36000.000000,36200.000000,35831.246094,483361
2017-07-26,36400.000000,36500.000000,34550.000000,34700.000000,34346.527344,860548
2017-07-27,34850.000000,36100.000000,34750.000000,36000.000000,35633.285156,539296
2017-07-28,36000.000000,36450.000000,35050.000000,36000.000000,35633.285156,540311
2017-07-31,35800.000000,36150.000000,35450.000000,35600.000000,35237.355469,309618
2017-08-01,35350.000000,36550.000000,35300.000000,36150.000000,35781.753906,381148
2017-08-02,36400.000000,37450.000000,36350.000000,37250.000000,36870.550781,687328
2017-08-03,37250.000000,37600.000000,35650.000000,35950.000000,35583.789063,516888
2017-08-04,36000.000000,36450.000000,35950.000000,36100.000000,35732.265625,299658
2017-08-07,35900.000000,36150.000000,35400.000000,35750.000000,35385.832031,268143
2017-08-08,35700.000000,37100.000000,35700.000000,36800.000000,36425.132813,548699
2017-08-09,36700.000000,37200.000000,36600.000000,36650.000000,36276.660156,420642
2017-08-10,36450.000000,37000.000000,35850.000000,36600.000000,36227.171875,481343
2017-08-11,35950.000000,36000.000000,34500.000000,35400.000000,35039.394531,960817
2017-08-14,35350.000000,35750.000000,35000.000000,35650.000000,35286.847656,293985
2017-08-16,35800.000000,36100.000000,35500.000000,35650.000000,35286.847656,350260
2017-08-17,35650.000000,35800.000000,35350.000000,35400.000000,35039.394531,274606
2017-08-18,34900.000000,35050.000000,33950.000000,34150.000000,33802.128906,1057214
2017-08-21,33900.000000,33950.000000,32200.000000,33000.000000,32663.843750,1350222
2017-08-22,33100.000000,33500.000000,32550.000000,32800.000000,32465.880859,531207
2017-08-23,33000.000000,33050.000000,32250.000000,32650.000000,32317.408203,585893
2017-08-24,32900.000000,33850.000000,32850.000000,33450.000000,33109.257813,722723
2017-08-25,33600.000000,33600.000000,33050.000000,33150.000000,32812.312500,434318
2017-08-28,33350.000000,33550.000000,32800.000000,33050.000000,32713.333984,296394
2017-08-29,32850.000000,33150.000000,32300.000000,32650.000000,32317.408203,504863
2017-08-30,32800.000000,33250.000000,32750.000000,33150.000000,32812.312500,348973
2017-08-31,33200.000000,33550.000000,32950.000000,33200.000000,32861.804688,528637
2017-09-01,33150.000000,33600.000000,32950.000000,33050.000000,32713.333984,413851
2017-09-04,33050.000000,33050.000000,33050.000000,33050.000000,32713.333984,0
2017-09-05,32050.000000,32250.000000,31750.000000,32150.000000,31822.500000,370852
2017-09-06,32200.000000,32250.000000,31700.000000,31850.000000,31525.556641,382256
2017-09-07,31950.000000,32200.000000,31700.000000,31750.000000,31426.574219,460676
2017-09-08,31800.000000,31950.000000,31250.000000,31750.000000,31426.574219,375230
2017-09-11,32100.000000,33100.000000,31900.000000,32750.000000,32416.390625,568569
2017-09-12,32950.000000,32950.000000,32350.000000,32850.000000,32515.369141,355770
2017-09-13,32800.000000,32850.000000,32100.000000,32800.000000,32465.880859,415686
2017-09-14,32550.000000,33050.000000,32350.000000,32900.000000,32564.861328,441578
2017-09-15,32500.000000,32650.000000,32200.000000,32450.000000,32119.445313,391987
2017-09-18,32350.000000,32850.000000,32250.000000,32450.000000,32119.445313,314149
2017-09-19,32350.000000,33400.000000,32200.000000,33400.000000,33059.765625,542586
2017-09-20,33550.000000,33700.000000,32800.000000,32900.000000,32564.861328,366662
2017-09-21,32550.000000,32800.000000,31800.000000,31800.000000,31476.066406,358325
2017-09-25,31500.000000,31750.000000,30550.000000,30900.000000,30585.234375,331815
2017-09-26,30900.000000,30900.000000,30900.000000,30900.000000,30585.234375,0
2017-09-27,30750.000000,30850.000000,30300.000000,30450.000000,30139.818359,263177
2017-09-28,30450.000000,30450.000000,29600.000000,29800.000000,29496.439453,662653
2017-09-29,29850.000000,30800.000000,29800.000000,30800.000000,30486.253906,481661
2017-10-10,31000.000000,31100.000000,30150.000000,30200.000000,29892.365234,529393
2017-10-11,30100.000000,30200.000000,29650.000000,29750.000000,29446.949219,532582
2017-10-12,29700.000000,30250.000000,29700.000000,29900.000000,29595.419922,526294
2017-10-13,29900.000000,30400.000000,29800.000000,30100.000000,29793.384766,440720
2017-10-16,30400.000000,30450.000000,30050.000000,30300.000000,29991.345703,452201
2017-10-17,29800.000000,30000.000000,29600.000000,29750.000000,29446.949219,549660
2017-10-18,29900.000000,29900.000000,29150.000000,29400.000000,29100.515625,496474
2017-10-19,29450.000000,31150.000000,29450.000000,31050.000000,30733.705078,806595
2017-10-20,30950.000000,31350.000000,30700.000000,31150.000000,30832.687500,390011
2017-10-23,31150.000000,31200.000000,30100.000000,30250.000000,29941.855469,480035
2017-10-24,30050.000000,30350.000000,29950.000000,30200.000000,29892.365234,369091
2017-10-25,30200.000000,30500.000000,29950.000000,30500.000000,30189.308594,330892
2017-10-26,30450.000000,32500.000000,30150.000000,32300.000000,31970.972656,1358053
2017-10-27,32400.000000,33250.000000,31750.000000,31850.000000,31525.556641,926863
2017-10-30,32100.000000,32600.000000,31250.000000,31400.000000,31080.140625,498952
2017-10-31,31750.000000,32200.000000,31450.000000,31650.000000,31327.595703,619690
2017-11-01,31300.000000,31700.000000,30850.000000,30950.000000,30634.726563,574974
2017-11-02,31200.000000,31500.000000,30800.000000,31000.000000,30684.214844,515825
2017-11-03,31000.000000,31350.000000,30850.000000,31100.000000,30783.197266,391876
2017-11-06,31250.000000,32050.000000,31250.000000,31900.000000,31575.048828,670075
2017-11-07,31650.000000,31700.000000,30950.000000,31300.000000,30981.160156,652685
2017-11-08,31200.000000,31400.000000,30350.000000,30600.000000,30288.291016,849680
2017-11-09,30750.000000,30850.000000,30350.000000,30400.000000,30090.328125,512534
2017-11-10,30400.000000,30900.000000,30350.000000,30500.000000,30189.308594,322358
2017-11-13,30600.000000,30900.000000,30500.000000,30600.000000,30288.291016,400004
2017-11-14,30750.000000,30800.000000,30150.000000,30700.000000,30387.271484,502911
2017-11-15,30450.000000,30550.000000,30000.000000,30000.000000,29694.402344,800541
2017-11-16,30050.000000,31400.000000,29850.000000,31050.000000,30733.705078,885967
2017-11-17,31450.000000,33250.000000,31350.000000,32750.000000,32416.390625,2631860
2017-11-20,33150.000000,33650.000000,32850.000000,32950.000000,32614.353516,1103011
2017-11-21,32950.000000,32950.000000,32000.000000,32150.000000,31822.500000,678900
2017-11-22,32550.000000,32900.000000,31900.000000,32200.000000,31871.992188,537150
2017-11-23,32550.000000,33150.000000,32350.000000,32600.000000,32267.917969,570182
2017-11-24,32900.000000,33250.000000,32300.000000,32500.000000,32168.935547,530941
2017-11-27,32600.000000,32800.000000,31800.000000,31850.000000,31525.556641,472095
2017-11-28,32050.000000,32500.000000,31550.000000,31600.000000,31278.103516,708754
2017-11-29,31850.000000,32250.000000,31050.000000,31300.000000,30981.160156,850385
2017-11-30,31800.000000,32050.000000,31350.000000,31350.000000,31030.650391,682573
2017-12-01,31550.000000,31600.000000,30550.000000,30750.000000,30436.761719,659760
2017-12-04,30750.000000,31150.000000,30600.000000,31050.000000,30733.705078,417971
2017-12-05,31150.000000,32400.000000,31000.000000,32050.000000,31723.521484,789985
2017-12-06,31900.000000,32850.000000,31700.000000,31750.000000,31426.574219,1028565
2017-12-07,32250.000000,32700.000000,31650.000000,31800.000000,31476.066406,909709
2017-12-08,31850.000000,31900.000000,30900.000000,31550.000000,31228.613281,760954
2017-12-11,31650.000000,31850.000000,31150.000000,31500.000000,31179.123047,527607
2017-12-12,31400.000000,31600.000000,30900.000000,31000.000000,30684.214844,592898
2017-12-13,31300.000000,33200.000000,31250.000000,33100.000000,32762.824219,1669018
2017-12-14,33100.000000,34300.000000,32900.000000,33550.000000,33208.242188,2075397
2017-12-15,33850.000000,34200.000000,33300.000000,33900.000000,33554.675781,636315
2017-12-18,34200.000000,34200.000000,33550.000000,33700.000000,33356.710938,462594
2017-12-19,33900.000000,34500.000000,33800.000000,34350.000000,34000.093750,698514
2017-12-21,33850.000000,33850.000000,32850.000000,32850.000000,32515.369141,691072
2017-12-22,32900.000000,33300.000000,32650.000000,33150.000000,32812.312500,353054
2017-12-26,33100.000000,33700.000000,32900.000000,33500.000000,33158.750000,517429
2017-12-27,33300.000000,33750.000000,33000.000000,33450.000000,33277.781250,394608
2017-12-28,33500.000000,34050.000000,33250.000000,33850.000000,33675.718750,405858
2018-01-02,34100.000000,36100.000000,34100.000000,35900.000000,35715.164063,1360084
2018-01-03,35950.000000,36150.000000,35550.000000,35750.000000,35565.937500,497403
2018-01-04,35500.000000,35950.000000,34900.000000,34900.000000,34720.312500,571308
2018-01-05,35250.000000,35250.000000,34450.000000,34900.000000,34720.312500,489822
2018-01-08,35100.000000,36150.000000,35100.000000,36100.000000,35914.136719,841491
2018-01-09,36000.000000,36850.000000,35650.000000,36300.000000,36113.105469,583993
2018-01-10,36000.000000,36150.000000,35600.000000,35750.000000,35565.937500,590370
2018-01-11,35700.000000,36250.000000,35450.000000,35950.000000,35764.910156,769974
2018-01-12,35950.000000,37000.000000,35900.000000,36750.000000,36560.789063,695593
2018-01-15,36750.000000,37850.000000,36500.000000,37600.000000,37406.414063,939552
2018-01-16,37850.000000,38150.000000,37200.000000,37350.000000,37157.699219,519667
2018-01-17,37400.000000,37550.000000,36550.000000,37450.000000,37257.183594,533348
2018-01-18,37650.000000,37700.000000,36250.000000,36650.000000,36461.304688,701894
2018-01-19,36700.000000,37500.000000,36550.000000,37000.000000,36809.503906,481361
2018-01-22,37100.000000,37250.000000,35800.000000,36350.000000,36162.847656,592419
2018-01-23,36300.000000,36950.000000,36250.000000,36400.000000,36212.589844,451533
2018-01-24,36400.000000,38000.000000,36200.000000,37850.000000,37655.125000,899844
2018-01-25,38050.000000,38250.000000,37550.000000,38000.000000,37804.355469,647240
2018-01-26,37900.000000,38700.000000,37800.000000,38550.000000,38351.523438,642255
2018-01-29,38850.000000,39500.000000,38250.000000,38350.000000,38152.550781,769458
2018-01-30,38400.000000,38800.000000,37600.000000,37800.000000,37605.382813,563361
2018-01-31,37450.000000,38550.000000,37300.000000,38550.000000,38351.523438,524647
2018-02-01,38450.000000,38800.000000,37850.000000,38350.000000,38152.550781,401909
2018-02-02,38000.000000,38350.000000,37200.000000,37450.000000,37257.183594,580167
2018-02-05,36750.000000,36800.000000,35600.000000,36050.000000,35864.394531,865010
2018-02-06,34600.000000,35950.000000,34200.000000,35700.000000,35516.195313,1057475
2018-02-07,36500.000000,36750.000000,35100.000000,35250.000000,35068.511719,687366
2018-02-08,35500.000000,36150.000000,35250.000000,35500.000000,35317.226563,661918
2018-02-09,34450.000000,36150.000000,34400.000000,36000.000000,35814.652344,593051
2018-02-12,36300.000000,36650.000000,35900.000000,36200.000000,36013.621094,518581
2018-02-13,36400.000000,36550.000000,35400.000000,35400.000000,35217.738281,462148
2018-02-14,35600.000000,36050.000000,34950.000000,35400.000000,35217.738281,360404
2018-02-19,35900.000000,36450.000000,35800.000000,36400.000000,36212.589844,378645
2018-02-20,36450.000000,36450.000000,35350.000000,35400.000000,35217.738281,342697
2018-02-21,35350.000000,35950.000000,35150.000000,35350.000000,35167.996094,237279
2018-02-22,35050.000000,35450.000000,34800.000000,35000.000000,34819.800781,260174
2018-02-23,35200.000000,35400.000000,34550.000000,35150.000000,34969.027344,321125
2018-02-26,35300.000000,35550.000000,33600.000000,33900.000000,33725.460938,932870
2018-02-27,33900.000000,34300.000000,33650.000000,33900.000000,33725.460938,527398
2018-02-28,33650.000000,33750.000000,32650.000000,32650.000000,32481.898438,830726
2018-03-02,32200.000000,33100.000000,32050.000000,32550.000000,32382.414063,458824
2018-03-05,32150.000000,32800.000000,31950.000000,32150.000000,31984.472656,325177
2018-03-06,32400.000000,32600.000000,32100.000000,32400.000000,32233.185547,320088
2018-03-07,32850.000000,33000.000000,31900.000000,32450.000000,32282.927734,627860
2018-03-08,32850.000000,33050.000000,32550.000000,32700.000000,32531.640625,397505
2018-03-09,33200.000000,34050.000000,32700.000000,33900.000000,33725.460938,769329
2018-03-12,34000.000000,34050.000000,33250.000000,33850.000000,33675.718750,555576
2018-03-13,33750.000000,33850.000000,33100.000000,33250.000000,33078.808594,410440
2018-03-14,33000.000000,33500.000000,32700.000000,33350.000000,33178.292969,399838
2018-03-15,33200.000000,33300.000000,32700.000000,33150.000000,32979.324219,237229
2018-03-16,33000.000000,33250.000000,32800.000000,32950.000000,32780.355469,368623
2018-03-19,32700.000000,33100.000000,32550.000000,32750.000000,32581.382813,338122
2018-03-20,32550.000000,32950.000000,32350.000000,32900.000000,32730.611328,393986
2018-03-21,32950.000000,33050.000000,32500.000000,32500.000000,32332.669922,372503
